Cluster_4,Cluster_0,Cluster_2,Cluster_3,Cluster_1
82.84313725490196,80.63725490196079,47.794117647058826,0.49019607843137253,57.35294117647059
85.29411764705883,80.88235294117648,65.19607843137256,3.9215686274509802,35.049019607843135
84.06862745098039,81.12745098039215,47.794117647058826,0.9803921568627451,54.166666666666664
98.2843137254902,80.88235294117648,47.05882352941176,3.6764705882352944,41.66666666666667
98.52941176470588,81.12745098039215,48.03921568627451,0.7352941176470588,42.8921568627451
100.0,80.63725490196079,46.568627450980394,3.6764705882352944,36.51960784313725
82.84313725490196,79.90196078431373,48.529411764705884,0.9803921568627451,53.67647058823529
85.29411764705883,81.12745098039215,48.03921568627451,0.49019607843137253,41.42156862745098
97.79411764705883,79.41176470588235,48.529411764705884,4.166666666666666,53.431372549019606
98.0392156862745,79.41176470588235,65.44117647058823,0.49019607843137253,39.950980392156865
100.0,81.12745098039215,65.44117647058823,4.166666666666666,52.94117647058824
84.80392156862744,79.41176470588235,64.2156862745098,0.49019607843137253,34.55882352941176
83.33333333333334,80.88235294117648,65.93137254901961,0.24509803921568626,52.20588235294118
83.33333333333334,80.88235294117648,46.568627450980394,0.49019607843137253,52.69607843137255
84.80392156862744,79.65686274509804,46.81372549019608,3.1862745098039214,39.705882352941174
85.29411764705883,81.12745098039215,63.970588235294116,0.49019607843137253,38.48039215686275
82.84313725490196,81.12745098039215,48.03921568627451,3.431372549019608,51.470588235294116
82.84313725490196,80.88235294117648,46.81372549019608,3.431372549019608,34.55882352941176
85.29411764705883,79.65686274509804,65.44117647058823,3.6764705882352944,38.23529411764706
84.55882352941177,80.88235294117648,64.2156862745098,3.6764705882352944,51.9607843137255
85.04901960784314,80.63725490196079,63.970588235294116,4.166666666666666,37.254901960784316
83.08823529411765,79.90196078431373,65.93137254901961,0.49019607843137253,33.82352941176471
83.57843137254902,81.86274509803921,46.32352941176471,4.166666666666666,50.98039215686274
81.86274509803921,81.37254901960785,47.794117647058826,0.49019607843137253,51.225490196078425
81.86274509803921,81.86274509803921,47.794117647058826,0.24509803921568626,34.31372549019608
83.82352941176471,81.37254901960785,46.32352941176471,0.24509803921568626,33.088235294117645
81.61764705882352,79.41176470588235,64.70588235294117,0.49019607843137253,33.57843137254902
84.31372549019608,81.12745098039215,65.19607843137256,4.166666666666666,32.84313725490196
81.61764705882352,81.12745098039215,65.19607843137256,0.49019607843137253,50.49019607843137
81.61764705882352,81.61764705882352,66.17647058823529,3.431372549019608,47.794117647058826
81.61764705882352,81.61764705882352,48.77450980392157,1.2254901960784315,47.30392156862745
81.86274509803921,81.12745098039215,63.725490196078425,3.1862745098039214,45.588235294117645
81.86274509803921,79.41176470588235,63.725490196078425,1.4705882352941175,50.49019607843137
79.16666666666666,81.61764705882352,66.17647058823529,2.941176470588235,47.05882352941176
79.65686274509804,81.12745098039215,47.30392156862745,1.715686274509804,47.05882352941176
79.41176470588235,79.41176470588235,48.77450980392157,3.431372549019608,32.84313725490196
81.86274509803921,79.65686274509804,48.28431372549019,1.4705882352941175,47.30392156862745
81.86274509803921,81.61764705882352,47.05882352941176,1.2254901960784315,44.11764705882353
78.67647058823529,79.41176470588235,64.2156862745098,0.9803921568627451,47.30392156862745
81.61764705882352,81.61764705882352,65.68627450980392,0.49019607843137253,45.34313725490196
81.61764705882352,81.86274509803921,64.4607843137255,4.166666666666666,32.59803921568628
78.67647058823529,79.90196078431373,65.44117647058823,2.696078431372549,48.529411764705884
78.67647058823529,79.90196078431373,46.81372549019608,1.9607843137254901,49.01960784313725
78.67647058823529,80.14705882352942,48.03921568627451,1.2254901960784315,43.872549019607845
78.92156862745098,81.86274509803921,64.2156862745098,3.431372549019608,50.0
78.92156862745098,81.86274509803921,65.68627450980392,3.431372549019608,49.50980392156863
81.61764705882352,81.86274509803921,46.81372549019608,1.2254901960784315,32.59803921568628
81.61764705882352,81.61764705882352,48.28431372549019,3.1862745098039214,32.84313725490196
81.86274509803921,81.61764705882352,64.4607843137255,1.4705882352941175,43.872549019607845
81.86274509803921,81.61764705882352,48.77450980392157,4.166666666666666,49.26470588235294
79.65686274509804,81.61764705882352,48.03921568627451,0.49019607843137253,35.78431372549019
79.41176470588235,81.86274509803921,46.32352941176471,3.9215686274509802,44.11764705882353
79.65686274509804,81.86274509803921,47.05882352941176,0.7352941176470588,44.36274509803921
79.90196078431373,81.61764705882352,63.725490196078425,3.1862745098039214,35.53921568627451
79.90196078431373,81.61764705882352,66.17647058823529,1.4705882352941175,44.85294117647059
79.90196078431373,81.61764705882352,66.17647058823529,1.9607843137254901,44.6078431372549
79.90196078431373,81.61764705882352,48.77450980392157,3.6764705882352944,37.00980392156863
81.86274509803921,81.12745098039215,65.44117647058823,1.4705882352941175,36.029411764705884
78.92156862745098,81.86274509803921,46.32352941176471,4.166666666666666,32.84313725490196
81.86274509803921,81.86274509803921,63.725490196078425,1.4705882352941175,34.80392156862745
81.61764705882352,80.88235294117648,63.970588235294116,4.166666666666666,35.049019607843135
81.61764705882352,81.37254901960785,46.568627450980394,2.450980392156863,45.09803921568628
78.92156862745098,81.12745098039215,46.568627450980394,3.1862745098039214,37.99019607843137
78.67647058823529,80.63725490196079,63.970588235294116,3.6764705882352944,37.254901960784316
78.67647058823529,81.37254901960785,48.529411764705884,1.9607843137254901,45.34313725490196
78.67647058823529,80.88235294117648,48.529411764705884,2.696078431372549,47.30392156862745
78.67647058823529,80.63725490196079,65.93137254901961,2.941176470588235,33.33333333333333
78.92156862745098,81.37254901960785,65.93137254901961,1.4705882352941175,34.55882352941176
78.92156862745098,81.37254901960785,66.17647058823529,4.166666666666666,46.07843137254902
78.92156862745098,80.88235294117648,32.59803921568628,2.450980392156863,45.588235294117645
81.61764705882352,80.88235294117648,63.725490196078425,4.166666666666666,38.23529411764706
78.92156862745098,81.12745098039215,63.725490196078425,2.2058823529411766,39.21568627450981
81.61764705882352,80.88235294117648,48.77450980392157,2.2058823529411766,39.46078431372549
81.86274509803921,81.12745098039215,46.32352941176471,2.450980392156863,40.19607843137255
81.86274509803921,81.12745098039215,46.32352941176471,4.166666666666666,46.568627450980394
79.65686274509804,81.12745098039215,66.17647058823529,2.696078431372549,46.32352941176471
79.90196078431373,81.12745098039215,63.725490196078425,2.941176470588235,47.30392156862745
79.65686274509804,81.37254901960785,32.59803921568628,3.9215686274509802,46.81372549019608
79.65686274509804,80.3921568627451,35.049019607843135,1.4705882352941175,40.44117647058824
79.90196078431373,80.3921568627451,37.00980392156863,1.715686274509804,41.17647058823529
79.65686274509804,80.14705882352942,35.78431372549019,3.9215686274509802,41.42156862745098
81.86274509803921,80.14705882352942,33.33333333333333,4.166666666666666,42.40196078431372
81.86274509803921,80.3921568627451,35.78431372549019,3.6764705882352944,47.794117647058826
78.92156862745098,80.3921568627451,35.049019607843135,3.431372549019608,47.549019607843135
81.61764705882352,81.37254901960785,33.33333333333333,4.166666666666666,48.28431372549019
81.61764705882352,81.12745098039215,48.77450980392157,3.9215686274509802,48.03921568627451
78.92156862745098,81.12745098039215,66.17647058823529,2.941176470588235,43.38235294117647
78.92156862745098,81.12745098039215,48.77450980392157,1.715686274509804,42.64705882352941
78.92156862745098,81.12745098039215,37.00980392156863,1.4705882352941175,44.6078431372549
78.67647058823529,81.37254901960785,30.88235294117647,2.941176470588235,43.627450980392155
78.67647058823529,81.86274509803921,33.088235294117645,3.431372549019608,49.01960784313725
78.67647058823529,81.86274509803921,32.35294117647059,3.1862745098039214,48.529411764705884
78.67647058823529,81.61764705882352,48.529411764705884,2.450980392156863,44.85294117647059
81.61764705882352,81.61764705882352,48.529411764705884,2.2058823529411766,49.50980392156863
81.61764705882352,81.61764705882352,65.68627450980392,2.696078431372549,49.26470588235294
78.92156862745098,81.61764705882352,65.93137254901961,4.166666666666666,45.588235294117645
78.92156862745098,81.61764705882352,48.28431372549019,2.2058823529411766,49.754901960784316
81.86274509803921,81.86274509803921,65.93137254901961,3.6764705882352944,46.568627450980394
78.92156862745098,81.86274509803921,37.254901960784316,3.9215686274509802,50.0
81.86274509803921,81.12745098039215,46.07843137254902,2.696078431372549,45.83333333333333
78.92156862745098,81.12745098039215,36.029411764705884,1.4705882352941175,50.245098039215684
79.41176470588235,80.88235294117648,36.76470588235294,3.1862745098039214,50.73529411764706
79.65686274509804,81.12745098039215,35.294117647058826,3.431372549019608,46.81372549019608
79.41176470588235,81.12745098039215,34.80392156862745,4.166666666666666,47.794117647058826
79.16666666666666,80.63725490196079,35.53921568627451,2.696078431372549,51.225490196078425
79.65686274509804,81.37254901960785,32.84313725490196,1.9607843137254901,48.03921568627451
79.65686274509804,81.37254901960785,32.35294117647059,3.431372549019608,49.01960784313725
79.65686274509804,80.3921568627451,30.88235294117647,2.941176470588235,50.98039215686274
79.16666666666666,80.63725490196079,33.57843137254902,3.431372549019608,50.0
79.41176470588235,81.37254901960785,33.57843137254902,1.4705882352941175,49.26470588235294
78.92156862745098,81.37254901960785,37.254901960784316,3.6764705882352944,52.20588235294118
78.67647058823529,81.12745098039215,36.76470588235294,2.941176470588235,51.470588235294116
78.92156862745098,81.12745098039215,36.029411764705884,3.1862745098039214,56.372549019607845
79.16666666666666,81.12745098039215,35.53921568627451,3.6764705882352944,52.450980392156865
78.43137254901961,81.12745098039215,33.088235294117645,3.1862745098039214,53.67647058823529
78.43137254901961,81.12745098039215,35.294117647058826,2.450980392156863,55.14705882352941
81.86274509803921,81.37254901960785,34.80392156862745,3.431372549019608,53.18627450980392
81.86274509803921,80.3921568627451,46.81372549019608,2.2058823529411766,57.84313725490197
81.61764705882352,80.3921568627451,38.970588235294116,2.696078431372549,50.245098039215684
81.61764705882352,80.14705882352942,32.84313725490196,4.166666666666666,50.98039215686274
78.43137254901961,80.14705882352942,45.588235294117645,2.696078431372549,51.71568627450981
78.43137254901961,80.3921568627451,39.46078431372549,1.715686274509804,53.431372549019606
78.92156862745098,80.3921568627451,46.568627450980394,1.4705882352941175,51.225490196078425
78.92156862745098,81.37254901960785,64.2156862745098,3.6764705882352944,51.9607843137255
79.16666666666666,81.12745098039215,63.970588235294116,1.9607843137254901,55.63725490196079
79.16666666666666,81.12745098039215,64.2156862745098,2.941176470588235,58.333333333333336
79.16666666666666,81.12745098039215,46.568627450980394,2.2058823529411766,55.88235294117647
81.61764705882352,81.37254901960785,46.81372549019608,1.4705882352941175,52.20588235294118
79.16666666666666,81.12745098039215,63.970588235294116,1.715686274509804,52.69607843137255
81.61764705882352,81.12745098039215,39.21568627450981,2.2058823529411766,52.20588235294118
81.37254901960785,81.12745098039215,45.83333333333333,0.9803921568627451,52.450980392156865
79.65686274509804,80.88235294117648,47.549019607843135,2.450980392156863,51.9607843137255
81.86274509803921,80.63725490196079,64.70588235294117,0.7352941176470588,51.9607843137255
79.41176470588235,80.3921568627451,30.392156862745097,3.9215686274509802,58.333333333333336
81.12745098039215,81.37254901960785,30.14705882352941,0.7352941176470588,51.470588235294116
79.41176470588235,80.3921568627451,29.65686274509804,4.166666666666666,56.127450980392155
79.65686274509804,81.37254901960785,30.392156862745097,0.49019607843137253,50.98039215686274
81.12745098039215,81.12745098039215,65.44117647058823,0.7352941176470588,50.73529411764706
81.86274509803921,81.12745098039215,47.30392156862745,0.9803921568627451,57.84313725490197
81.37254901960785,84.55882352941177,46.07843137254902,3.1862745098039214,55.88235294117647
81.61764705882352,83.57843137254902,46.32352941176471,2.450980392156863,47.30392156862745
81.61764705882352,84.80392156862744,64.70588235294117,0.7352941176470588,56.372549019607845
78.92156862745098,85.04901960784314,47.30392156862745,3.6764705882352944,47.05882352941176
78.92156862745098,83.33333333333334,48.03921568627451,1.4705882352941175,43.38235294117647
78.92156862745098,83.08823529411765,46.07843137254902,1.9607843137254901,51.225490196078425
79.16666666666666,85.29411764705883,47.794117647058826,3.6764705882352944,51.470588235294116
78.92156862745098,81.12745098039215,29.901960784313726,4.166666666666666,39.21568627450981
81.61764705882352,82.84313725490196,30.392156862745097,1.715686274509804,43.13725490196079
81.61764705882352,81.12745098039215,47.30392156862745,1.4705882352941175,48.77450980392157
79.16666666666666,80.88235294117648,29.901960784313726,1.9607843137254901,50.98039215686274
79.16666666666666,81.37254901960785,46.07843137254902,0.49019607843137253,55.88235294117647
79.65686274509804,80.88235294117648,47.794117647058826,4.166666666666666,35.294117647058826
79.41176470588235,80.63725490196079,44.36274509803921,0.7352941176470588,48.529411764705884
81.86274509803921,85.29411764705883,43.38235294117647,3.9215686274509802,46.568627450980394
81.86274509803921,82.84313725490196,44.36274509803921,3.1862745098039214,38.970588235294116
79.41176470588235,80.3921568627451,43.627450980392155,0.49019607843137253,44.36274509803921
81.12745098039215,80.14705882352942,46.07843137254902,3.431372549019608,55.14705882352941
79.16666666666666,83.33333333333334,43.13725490196079,3.431372549019608,35.049019607843135
80.88235294117648,84.80392156862744,46.07843137254902,3.6764705882352944,52.20588235294118
79.90196078431373,84.80392156862744,44.85294117647059,4.166666666666666,55.392156862745104
81.37254901960785,83.33333333333334,40.44117647058824,3.6764705882352944,52.450980392156865
80.88235294117648,82.84313725490196,44.85294117647059,3.6764705882352944,46.32352941176471
79.90196078431373,85.29411764705883,45.83333333333333,1.9607843137254901,31.372549019607842
80.14705882352942,82.84313725490196,40.931372549019606,1.4705882352941175,28.431372549019606
80.63725490196079,85.29411764705883,43.13725490196079,4.166666666666666,54.90196078431373
80.14705882352942,85.04901960784314,45.83333333333333,4.166666666666666,44.11764705882353
80.63725490196079,83.08823529411765,44.85294117647059,1.4705882352941175,42.15686274509804
80.14705882352942,84.55882352941177,40.44117647058824,1.9607843137254901,52.69607843137255
80.14705882352942,83.57843137254902,43.13725490196079,2.450980392156863,29.166666666666668
80.63725490196079,84.31372549019608,43.13725490196079,3.6764705882352944,31.127450980392158
80.14705882352942,83.82352941176471,42.8921568627451,3.1862745098039214,47.794117647058826
80.88235294117648,80.14705882352942,41.66666666666667,2.941176470588235,28.431372549019606
80.3921568627451,80.3921568627451,45.09803921568628,2.696078431372549,41.911764705882355
80.3921568627451,81.37254901960785,40.19607843137255,3.9215686274509802,28.676470588235293
79.90196078431373,81.12745098039215,42.8921568627451,2.696078431372549,28.921568627450984
79.41176470588235,81.12745098039215,45.09803921568628,1.4705882352941175,39.950980392156865
80.88235294117648,81.12745098039215,45.09803921568628,2.2058823529411766,39.705882352941174
81.37254901960785,81.12745098039215,42.8921568627451,4.166666666666666,37.745098039215684
79.90196078431373,81.37254901960785,44.85294117647059,2.696078431372549,37.5
79.65686274509804,80.63725490196079,43.38235294117647,2.2058823529411766,32.84313725490196
79.65686274509804,80.3921568627451,45.09803921568628,2.450980392156863,35.294117647058826
81.12745098039215,80.63725490196079,44.11764705882353,1.4705882352941175,28.431372549019606
81.86274509803921,80.3921568627451,41.17647058823529,1.715686274509804,29.166666666666668
79.16666666666666,81.37254901960785,40.931372549019606,3.9215686274509802,30.88235294117647
81.86274509803921,80.63725490196079,44.36274509803921,4.166666666666666,33.088235294117645
81.61764705882352,81.12745098039215,44.6078431372549,2.696078431372549,29.166666666666668
81.61764705882352,79.90196078431373,45.09803921568628,3.1862745098039214,30.637254901960787
79.16666666666666,81.12745098039215,45.09803921568628,1.9607843137254901,35.049019607843135
78.92156862745098,80.3921568627451,45.34313725490196,3.431372549019608,29.166666666666668
78.92156862745098,81.12745098039215,44.6078431372549,3.9215686274509802,38.48039215686275
78.92156862745098,79.90196078431373,45.34313725490196,2.450980392156863,28.921568627450984
78.92156862745098,80.63725490196079,47.30392156862745,4.166666666666666,28.921568627450984
81.61764705882352,79.65686274509804,44.85294117647059,1.4705882352941175,31.862745098039213
81.61764705882352,81.12745098039215,45.34313725490196,1.4705882352941175,39.705882352941174
79.65686274509804,81.37254901960785,45.34313725490196,0.24509803921568626,28.921568627450984
79.90196078431373,79.41176470588235,46.32352941176471,1.2254901960784315,32.1078431372549
81.86274509803921,80.88235294117648,43.872549019607845,0.24509803921568626,32.35294117647059
81.86274509803921,80.88235294117648,42.8921568627451,0.0,28.921568627450984
79.65686274509804,80.63725490196079,45.588235294117645,0.24509803921568626,29.411764705882355
79.65686274509804,80.88235294117648,46.568627450980394,4.166666666666666,33.088235294117645
79.90196078431373,81.86274509803921,45.588235294117645,0.24509803921568626,31.862745098039213
79.65686274509804,81.12745098039215,42.40196078431372,3.6764705882352944,28.921568627450984
81.86274509803921,81.12745098039215,42.15686274509804,2.450980392156863,32.84313725490196
78.92156862745098,81.37254901960785,42.64705882352941,1.9607843137254901,33.33333333333333
81.86274509803921,79.41176470588235,42.15686274509804,0.7352941176470588,31.61764705882353
81.61764705882352,81.86274509803921,47.05882352941176,2.450980392156863,31.862745098039213
81.61764705882352,81.37254901960785,44.36274509803921,4.166666666666666,32.84313725490196
78.92156862745098,81.61764705882352,42.40196078431372,2.2058823529411766,29.411764705882355
78.92156862745098,81.12745098039215,44.85294117647059,0.49019607843137253,32.1078431372549
81.61764705882352,81.61764705882352,43.627450980392155,2.2058823529411766,30.637254901960787
81.61764705882352,81.61764705882352,43.38235294117647,2.450980392156863,29.411764705882355
78.92156862745098,79.41176470588235,43.627450980392155,2.696078431372549,31.372549019607842
81.86274509803921,79.41176470588235,42.8921568627451,0.49019607843137253,34.80392156862745
81.86274509803921,81.12745098039215,47.794117647058826,0.7352941176470588,40.19607843137255
79.90196078431373,81.61764705882352,40.19607843137255,1.715686274509804,28.676470588235293
79.65686274509804,81.61764705882352,42.15686274509804,1.9607843137254901,30.637254901960787
79.41176470588235,81.86274509803921,47.05882352941176,3.431372549019608,29.65686274509804
79.65686274509804,81.86274509803921,41.911764705882355,4.166666666666666,34.80392156862745
79.90196078431373,81.12745098039215,40.19607843137255,2.2058823529411766,33.33333333333333
80.14705882352942,80.14705882352942,45.34313725490196,4.166666666666666,32.59803921568628
80.14705882352942,81.12745098039215,45.09803921568628,4.411764705882353,32.1078431372549
80.14705882352942,80.63725490196079,39.950980392156865,3.1862745098039214,32.59803921568628
80.14705882352942,80.88235294117648,39.705882352941174,2.2058823529411766,33.57843137254902
85.04901960784314,81.12745098039215,47.05882352941176,4.411764705882353,29.166666666666668
83.08823529411765,81.37254901960785,42.8921568627451,3.9215686274509802,28.676470588235293
83.82352941176471,80.3921568627451,47.05882352941176,3.9215686274509802,35.049019607843135
79.90196078431373,80.3921568627451,47.30392156862745,4.411764705882353,40.19607843137255
84.55882352941177,81.37254901960785,44.36274509803921,3.9215686274509802,30.88235294117647
79.90196078431373,81.12745098039215,45.09803921568628,3.6764705882352944,37.254901960784316
84.31372549019608,81.12745098039215,39.46078431372549,0.49019607843137253,28.431372549019606
82.84313725490196,81.12745098039215,48.03921568627451,4.166666666666666,35.049019607843135
85.29411764705883,81.86274509803921,44.11764705882353,0.9803921568627451,30.637254901960787
84.06862745098039,81.86274509803921,45.09803921568628,3.6764705882352944,40.44117647058824
82.84313725490196,81.37254901960785,43.872549019607845,0.49019607843137253,34.80392156862745
85.29411764705883,81.12745098039215,45.09803921568628,0.9803921568627451,31.127450980392158
83.33333333333334,81.61764705882352,47.549019607843135,0.24509803921568626,37.5
84.80392156862744,81.61764705882352,45.09803921568628,3.1862745098039214,33.82352941176471
79.90196078431373,81.61764705882352,47.30392156862745,1.4705882352941175,30.88235294117647
79.65686274509804,81.61764705882352,48.03921568627451,0.24509803921568626,29.65686274509804
83.33333333333334,81.61764705882352,46.568627450980394,1.4705882352941175,28.921568627450984
79.65686274509804,81.12745098039215,39.46078431372549,3.1862745098039214,29.166666666666668
79.90196078431373,81.86274509803921,43.627450980392155,0.49019607843137253,31.127450980392158
84.80392156862744,81.86274509803921,48.28431372549019,3.9215686274509802,28.921568627450984
79.41176470588235,81.12745098039215,44.85294117647059,0.7352941176470588,29.166666666666668
81.86274509803921,81.12745098039215,43.627450980392155,3.6764705882352944,30.88235294117647
81.86274509803921,80.3921568627451,44.85294117647059,0.9803921568627451,28.676470588235293
82.84313725490196,80.63725490196079,46.568627450980394,0.9803921568627451,29.411764705882355
81.61764705882352,80.63725490196079,48.529411764705884,0.49019607843137253,33.82352941176471
81.61764705882352,81.37254901960785,43.627450980392155,4.166666666666666,30.88235294117647
85.29411764705883,80.63725490196079,44.6078431372549,3.6764705882352944,28.676470588235293
78.92156862745098,80.63725490196079,44.85294117647059,4.166666666666666,29.411764705882355
78.92156862745098,81.37254901960785,44.36274509803921,1.4705882352941175,40.44117647058824
78.67647058823529,80.3921568627451,45.588235294117645,3.9215686274509802,31.127450980392158
78.67647058823529,81.37254901960785,46.568627450980394,2.696078431372549,31.127450980392158
85.29411764705883,81.12745098039215,46.32352941176471,4.166666666666666,33.57843137254902
82.84313725490196,81.12745098039215,44.36274509803921,2.2058823529411766,40.19607843137255
84.55882352941177,81.12745098039215,45.588235294117645,2.2058823529411766,33.57843137254902
85.04901960784314,81.12745098039215,47.549019607843135,4.166666666666666,31.127450980392158
83.08823529411765,81.37254901960785,44.36274509803921,3.9215686274509802,40.19607843137255
83.57843137254902,54.65686274509803,43.627450980392155,2.696078431372549,39.705882352941174
83.82352941176471,81.12745098039215,49.01960784313725,1.4705882352941175,39.950980392156865
84.31372549019608,54.65686274509803,47.05882352941176,3.9215686274509802,32.84313725490196
78.67647058823529,54.90196078431373,47.30392156862745,2.696078431372549,33.088235294117645
78.67647058823529,81.12745098039215,48.03921568627451,1.715686274509804,32.1078431372549
78.92156862745098,81.12745098039215,43.872549019607845,1.715686274509804,32.59803921568628
78.92156862745098,81.37254901960785,47.05882352941176,4.166666666666666,39.21568627450981
78.92156862745098,80.63725490196079,49.01960784313725,1.4705882352941175,32.1078431372549
81.61764705882352,80.3921568627451,39.46078431372549,2.2058823529411766,32.1078431372549
81.61764705882352,53.92156862745098,43.627450980392155,2.2058823529411766,39.21568627450981
81.86274509803921,80.3921568627451,44.11764705882353,4.166666666666666,31.372549019607842
79.16666666666666,80.14705882352942,45.83333333333333,2.696078431372549,31.61764705882353
78.92156862745098,80.14705882352942,39.46078431372549,3.9215686274509802,39.46078431372549
81.86274509803921,80.3921568627451,45.83333333333333,1.4705882352941175,39.705882352941174
79.16666666666666,80.3921568627451,43.38235294117647,4.166666666666666,39.950980392156865
79.41176470588235,81.37254901960785,48.529411764705884,1.715686274509804,30.88235294117647
79.41176470588235,81.12745098039215,48.529411764705884,1.4705882352941175,39.950980392156865
79.41176470588235,81.12745098039215,44.11764705882353,5.147058823529411,30.88235294117647
79.41176470588235,81.12745098039215,46.07843137254902,5.147058823529411,28.921568627450984
78.92156862745098,81.37254901960785,46.32352941176471,4.411764705882353,40.19607843137255
81.86274509803921,81.86274509803921,43.38235294117647,4.166666666666666,27.450980392156865
78.92156862745098,81.86274509803921,49.01960784313725,4.166666666666666,28.676470588235293
81.86274509803921,81.12745098039215,49.01960784313725,1.4705882352941175,27.696078431372552
